MONTH,DIE_CLASS_CODE,WAFER_ID,PRIORITY,ROUTING CODE,OWNER,5G,MODULE,GPDW
Nov-21,2TB3-1701,N1454-7027,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-7028,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8174,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8175,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8178,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8215,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8253,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8254,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8323,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8345,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8362,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8367,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8376,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8377,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TB3-1701,N1454-8403,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,72517
Nov-21,2TF7-1701,N1456-2181,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,74625
Nov-21,2TF7-1701,N1456-2182,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,74625
Nov-21,2TF7-1701,N1456-2374,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,74625
Nov-21,2TF7-1701,N1456-2378,Normal,CUSMT_PLASMA,Tan Cheah Yin,NO,CHDR,74625
Nov-21,2TC9-1702,N0773-7111,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,66942
Nov-21,2TC9-1702,N0773-7116,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,66942
Nov-21,2TC9-1702,N0773-7117,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,66942
Nov-21,2TC9-1702,N0773-7159,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,66942
Nov-21,2TC9-1702,N0773-7160,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,66942
Nov-21,2TC9-1702,N0773-7164,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,EDAM,66942
Nov-21,2TB9-1701,N2634-E061,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E134,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E149,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E152,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E212,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E231,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E232,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E234,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E236,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E239,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E241,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E245,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E252,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E253,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E254,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E256,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E258,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E260,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E264,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E325,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E370,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E394,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N2634-E435,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TD1-1701,N1545-D042,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-D043,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-D073,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-D220,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-D243,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-E184,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-E370,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-E376,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-E393,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TD1-1701,N1545-E410,Normal,PROBE-PSAW NPAD.2 (THIN),TEOH HUI CHIANG,NO,KGJI,45515
Nov-21,2TB9-1701,N1166-E217,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1166-E360,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1166-E363,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1166-E374,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1166-E406,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1166-E423,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1166-E424,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D009,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D053,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D066,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D067,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D119,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D142,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D172,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D174,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D202,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D281,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D286,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D289,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-D306,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E020,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E071,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E200,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E301,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E314,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E325,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E353,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Nov-21,2TB9-1701,N1064-E418,Normal,CUSMT_PLASMA,Tuan Kalsum,NO,KGJI,43728
Dec-21,2SZ1-1703,N0981-4084,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Dec-21,2SZ1-1703,N0981-4085,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Dec-21,2SZ1-1703,N0981-4086,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Dec-21,2SZ1-1703,N0981-4088,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Dec-21,2SZ1-1703,N0981-4089,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Dec-21,2SZ1-1703,N0981-4434,Normal,PSAW-PROBE (THIN),Lim Chee Wai,YES,DERBY,51811
Dec-21,2SY3-1701,N0377-9104,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Dec-21,2SY3-1701,N0377-9119,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Dec-21,2SY3-1701,N0377-9137,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,71836
Dec-21,2TB2-1701,N1452-8010,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,96304
Dec-21,2TB2-1701,N1452-8013,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,96304
Dec-21,2TB2-1701,N1452-8068,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,96304
Dec-21,2SK6-1701,N4049-P035,Normal,CUSMT_PLASMA,CHIN TIAN FU,NO,CHDR,41359
Dec-21,2ST9-1703,N0336-E076,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E089,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E091,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E100,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E125,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E362,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E366,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E380,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E401,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E402,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E416,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2ST9-1703,N0336-E421,Normal,PROBE-PSAW NPAD.2 (THIN),Fong Yin Mei,NO,CHDR,36552
Dec-21,2TB2-1701,N1452-8012,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,96304
Dec-21,2TB2-1701,N1452-8111,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,96304
Dec-21,2TA2-1703,N1167-D121,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D123,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D126,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D151,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D214,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D228,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D235,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D283,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D355,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-D383,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E202,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E253,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E262,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E283,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E291,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E295,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E339,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E367,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E383,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E408,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E412,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E419,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1703,N1167-E452,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TG7-1701,N1541-P041,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N1541-P126,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N1541-P169,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N1541-P193,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N1541-P284,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N1541-P288,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TD4-1701,N1511-P058,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P059,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P069,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P070,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P071,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P117,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P124,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P125,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P132,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P155,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P183,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P196,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2TD4-1701,N1511-P211,Normal,CUSMT_PLASMA,KC Chan,NO,CHDR,25179
Dec-21,2SU1-1702,N2586-D056,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-D081,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E002,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E004,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E180,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E182,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E294,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E323,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2SU1-1702,N2586-E455,Normal,PSAW-PROBE (THIN),Rajamannan,NO,CHDR,37096
Dec-21,2TH6-1701,N2174-5096,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5097,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5098,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5100,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5101,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5107,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5104,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5105,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5112,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5113,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5191,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2TH6-1701,N2174-5192,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,TOMME,30412
Dec-21,2SV3-1702,N2702-D004,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D027,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D033,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D034,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D045,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D048,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D076,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1702,N2702-D181,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2TB1-1701,N1455-P058,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TB1-1701,N1455-P086,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TB1-1701,N1455-P124,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TB1-1701,N1455-P193,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TB1-1701,N1455-P205,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TB1-1701,N1455-P259,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TA8-1702,N1543-8008,Normal,PSAW-PROBE (THIN),CHNG CHOON SIANG,YES,Moseley,81025
Dec-21,2TA8-1702,N1543-8092,Normal,PSAW-PROBE (THIN),CHNG CHOON SIANG,YES,Moseley,81025
Dec-21,2TA8-1702,N1543-8280,Normal,PSAW-PROBE (THIN),CHNG CHOON SIANG,YES,Moseley,81025
Dec-21,2TG7-1701,N2377-P045,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P046,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P048,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P049,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P060,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P061,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P076,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P083,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P095,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P107,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P111,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P204,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P208,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TG7-1701,N2377-P211,P1,CUSMT_PLASMA,Tuan Kalsum,NO,CHDR,47663
Dec-21,2TB1-1701,N2889-P055,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TB1-1701,N2889-P061,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,41468
Dec-21,2TA2-1701,N2654-E059,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2654-E267,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2654-E272,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2654-E273,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E026,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E048,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E062,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E167,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E200,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E247,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E249,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E292,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E293,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E354,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E363,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E381,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E422,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2TA2-1701,N2547-E440,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,KGJI,44371
Dec-21,2SV3-1703,N1102-E027,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1703,N1102-E028,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1703,N1102-E029,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1703,N1102-E030,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
Dec-21,2SV3-1703,N1102-E032,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CHDR,22453
